timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
53:58.3,-1.788634896,-10.12582684,-1.602592945,-0.133011997,0.074981503,-0.342379898,10.30522635,10.40672321,0.101496864,0,0
53:58.3,-1.75034976,-10.05165005,-1.597807288,-0.133011997,0.074981503,-0.342379898,10.40672321,10.32726397,-0.079459245,0,0
53:58.3,-1.63788712,-9.879366875,-1.523629785,-0.133011997,0.074981503,-0.342379898,10.32726397,10.12946256,-0.197801408,0,0
53:58.3,-1.192822099,-9.594620705,-1.253240824,-0.133011997,0.074981503,-0.342379898,10.12946256,9.749368369,-0.380094193,0,0
53:58.3,-1.183250785,-9.489336014,-0.990030348,-0.133011997,0.074981503,-0.342379898,9.749368369,9.613934704,-0.135433665,0,0
53:58.3,-1.185643673,-9.537193298,-0.903888762,-0.133011997,0.074981503,-0.342379898,9.613934704,9.653021383,0.039086679,0,0
53:58.3,-1.178465128,-9.522835732,-0.81056869,-0.133011997,0.074981503,-0.342379898,9.653021383,9.629652228,-0.023369155,0,0
53:58.3,-1.386640668,-9.391230583,-0.753140926,-0.133011997,0.074981503,-0.342379898,9.629652228,9.522878003,-0.106774225,0,0
53:58.5,-1.645065546,-9.362516403,-0.733998358,-0.240673825,0.395218164,-0.281295151,9.522878003,9.534238703,0.0113607,0,0
53:58.5,-1.858026743,-9.357730865,-0.870389223,-0.240673825,0.395218164,-0.281295151,9.534238703,9.580029631,0.045790928,0,0
53:58.5,-1.886740685,-9.396016121,-0.76271224,-0.240673825,0.395218164,-0.281295151,9.580029631,9.613877434,0.033847803,0,0
53:58.5,-1.554138303,-9.793225288,-0.549750984,-0.240673825,0.395218164,-0.281295151,9.613877434,9.931003653,0.317126219,0,0
53:58.5,-1.058824062,-10.00379372,-0.559322298,-0.240673825,0.395218164,-0.281295151,9.931003653,10.07520911,0.144205454,0,0
53:58.5,-0.819541752,-9.721440315,-0.564107955,-0.240673825,0.395218164,-0.281295151,10.07520911,9.772219209,-0.302989898,0,0
53:58.5,-0.958325446,-9.431908607,-0.841675341,-0.240673825,0.395218164,-0.281295151,9.772219209,9.517757352,-0.254461857,0,0
53:58.5,-1.209571838,-9.252447128,-1.310668588,-0.240673825,0.395218164,-0.281295151,9.517757352,9.422775283,-0.094982069,0,0
53:58.5,-1.20717907,-9.343374252,-1.392024517,-0.240673825,0.395218164,-0.281295151,9.422775283,9.523321688,0.100546405,0,0
53:58.5,-0.95114702,-9.556335449,-1.286740422,-0.240673825,0.395218164,-0.281295151,9.523321688,9.68937195,0.166050262,0,0
53:58.5,-0.697507799,-9.764511108,-1.229312658,-0.240673825,0.395218164,-0.281295151,9.68937195,9.866276092,0.176904142,0,0
53:58.7,-0.589830756,-10.19282627,-1.360917926,-0.207229927,0.766766012,-0.528382897,9.866276092,10.30017987,0.433903776,0,0
53:58.7,-0.680758059,-10.53978539,-1.557129383,-0.207229927,0.766766012,-0.528382897,10.30017987,10.67591492,0.375735054,0,0
53:58.7,-0.821934581,-10.70249748,-1.997408748,-0.207229927,0.766766012,-0.528382897,10.67591492,10.91827232,0.242357401,0,0
53:58.7,-0.606580555,-10.4033947,-2.243869543,-0.207229927,0.766766012,-0.528382897,10.91827232,10.65990205,-0.258370271,0,0
